"d" "K" "m" "cv" "HR" "tau" "censoring" "matrix" "method_correction" "distribution" "delta.rmst" "var" "ci.low" "ci.up" "t_star"
12 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -17.6643677623051 102.992560308157 -37.5551113195892 2.22637579497902 365
12 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -17.6643677623051 102.992560308157 -41.0669084503917 5.73817292578143 365
12 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -17.6643677623051 139.714299861537 -40.8312995742695 5.50256404965922 365
12 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -17.6643677623051 139.714299861537 -44.9215219650236 9.59278644041332 365
12 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -17.6643677623051 97.3249223867792 -37.0000777719237 1.67134224731346 365
12 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -17.6643677623051 97.3249223867792 -40.4138813202048 5.08514579559456 365
23 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -5.87508452412407 48.9625139175768 -19.5895834567149 7.83941440846673 365
23 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -5.87508452412407 91.4963180629494 -24.6228667418679 12.8726976936198 365
23 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -5.87508452412407 91.4963180629494 -27.932869086002 16.1827000377539 365
23 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -5.87508452412407 66.5459561186381 -21.8636288641654 10.1134598159172 365
23 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -5.87508452412407 66.5459561186381 -24.6864757817459 12.9363067334977 365
23 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -5.87508452412407 83.0060107720275 -23.7318527717896 11.9816837235415 365
23 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -5.87508452412407 83.0060107720275 -26.8845427311648 15.1343736829166 365
23 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -5.87508452412407 70.076339041619 -22.2822588918627 10.5320898436145 365
23 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -5.87508452412407 70.076339041619 -25.1790167583176 13.4288477100694 365
23 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -4.97647297556814 50.0475264186742 -18.8420963591358 8.88915040799952 365
23 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -4.97647297556814 106.014990983155 -25.1569641053214 15.2040181541851 365
23 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -4.97647297556814 106.014990983155 -28.7199174279838 18.7669714768475 365
23 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -4.97647297556814 72.0398486063796 -21.6119204258307 11.6589744746944 365
23 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -4.97647297556814 72.0398486063796 -24.5489808960539 14.5960349449176 365
23 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -4.97647297556814 91.8945382518206 -23.7650089627352 13.8120630115989 365
23 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -4.97647297556814 91.8945382518206 -27.0822065617936 17.1292606106574 365
23 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -4.97647297556814 67.4292682862591 -21.0707812064677 11.1178352553314 365
23 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -4.97647297556814 67.4292682862591 -23.9123011981537 13.9593552470174 365
5 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -6.56305551291784 62.9856635654162 -22.1180171933798 8.99190616754414 365
5 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -6.56305551291784 123.178841487093 -28.3159046861521 15.1897936603164 365
5 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -6.56305551291784 123.178841487093 -32.1564646477914 19.0303536219558 365
5 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -6.56305551291784 87.2167347306916 -24.8671396184762 11.7410285926405 365
5 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -6.56305551291784 87.2167347306916 -28.0988051345864 14.9726941087507 365
5 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -6.56305551291784 104.297877961161 -26.5794488761984 13.4533378503627 365
5 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -6.56305551291784 104.297877961161 -30.1134300257587 16.9873189999231 365
5 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -6.56305551291784 85.7682369147998 -24.714505874576 11.5883948487403 365
5 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -6.56305551291784 85.7682369147998 -27.9192232405404 14.7931122147048 365
5 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -6.04065833690532 62.5635991266676 -21.5434158245108 9.46209915070019 365
5 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -6.04065833690532 114.478347476194 -27.0112057234404 14.9298890496298 365
5 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -6.04065833690532 114.478347476194 -30.7136469082708 18.6323302344602 365
5 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -6.04065833690532 84.0049536089324 -24.0045546298322 11.9232379560216 365
5 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -6.04065833690532 84.0049536089324 -27.1761585106952 15.0948418368846 365
5 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -6.04065833690532 97.8564658511481 -25.4290977765778 13.3477811027671 365
5 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -6.04065833690532 97.8564658511481 -28.85221093466 16.7708942608493 365
5 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -6.04065833690532 85.5552058594299 -24.1695524070081 12.0882357331975 365
5 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -6.04065833690532 85.5552058594299 -27.3702873617702 15.2889706879596 365
1 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 10.5727693108093 24.5383636623984 0.863850033344864 20.2816885882737 365
1 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 10.5727693108093 41.5039362179396 -2.05401420194368 23.1995528235623 365
1 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 10.5727693108093 41.5039362179396 -4.28332765036479 25.4288662719834 365
1 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 10.5727693108093 31.8521691597929 -0.488821722000043 21.6343603436186 365
1 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 10.5727693108093 31.8521691597929 -2.44179364279602 23.5873322644146 365
1 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 10.5727693108093 40.010472297233 -1.82475389853957 22.9702925201582 365
1 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 10.5727693108093 40.010472297233 -4.01359044505992 25.1591290666785 365
1 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 10.5727693108093 43.3162425019181 -2.3267485808919 23.4722872025105 365
1 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 10.5727693108093 43.3162425019181 -4.604214467994 25.7497530896126 365
1 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 11.5860205871924 25.1228964369802 1.7621429353065 21.4098982390782 365
1 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 11.5860205871924 57.8517047229961 -3.32152587090546 26.4935670452902 365
1 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 11.5860205871924 57.8517047229961 -5.95351791927109 29.1255590936558 365
1 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 11.5860205871924 37.1347295049411 -0.357661182297571 23.5297023566823 365
1 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 11.5860205871924 37.1347295049411 -2.46637005225591 25.6384112266406 365
1 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 11.5860205871924 116.18115977021 -9.53991468199153 32.7119558563763 365
1 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 11.5860205871924 116.18115977021 -13.2697902721209 36.4418314465057 365
1 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 11.5860205871924 38.5685412237468 -0.586056593193367 23.7580977675781 365
1 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 11.5860205871924 38.5685412237468 -2.7350896645252 25.9071308389099 365
47 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 0.275299433283199 85.2115947683142 -17.8171529253152 18.3677517918816 365
47 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 0.275299433283199 130.263876863875 -22.0943970062429 22.6449958728093 365
47 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 0.275299433283199 130.263876863875 -26.0438640307916 26.594462897358 365
47 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 0.275299433283199 104.952649540812 -19.8038260788942 20.3544249454606 365
47 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 0.275299433283199 104.952649540812 -23.3488828616942 23.8994817282606 365
47 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 0.275299433283199 112.445883031297 -20.5082572695844 21.0588561361508 365
47 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 0.275299433283199 112.445883031297 -24.1776844373924 24.7282833039588 365
47 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 0.275299433283199 124.058711814131 -21.555102138432 22.1057010049984 365
47 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 0.275299433283199 124.058711814131 -25.4093543127173 25.9599531792837 365
47 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -1.46460219853695 49.8680928178162 -15.3053473022585 12.3761429051847 365
47 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -1.46460219853695 93.311679549507 -20.3974565654632 17.4682521683893 365
47 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -1.46460219853695 93.311679549507 -23.7401342010271 20.8109298039532 365
47 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -1.46460219853695 64.5590941110097 -17.2126529200948 14.2834485230209 365
47 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -1.46460219853695 64.5590941110097 -19.9930396452279 17.063835248154 365
47 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -1.46460219853695 91.3760589644859 -20.200059697872 17.2708553007981 365
47 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -1.46460219853695 91.3760589644859 -23.5078860594632 20.5786816623894 365
47 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -1.46460219853695 70.6423705064917 -17.9379065815958 15.0087021845219 365
47 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -1.46460219853695 70.6423705064917 -20.8463399893592 17.9171355922853 365
10 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 19.9121598078493 15.5310512867975 12.188048599411 27.6362710162875 365
10 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 19.9121598078493 23.0621663386439 10.4998082257047 29.3245113899938 365
10 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 19.9121598078493 23.0621663386439 8.83801669010504 30.9863029255935 365
10 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 19.9121598078493 18.7741894665021 11.4197940757651 28.4045255399334 365
10 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 19.9121598078493 18.7741894665021 9.92043003611681 29.9038895795817 365
10 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 19.9121598078493 19.7791821774291 11.1954566557624 28.6288629599361 365
10 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 19.9121598078493 19.7791821774291 9.65648487065058 30.1678347450479 365
10 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 19.9121598078493 28.7510751326259 9.40282723281552 30.421492382883 365
10 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 19.9121598078493 28.7510751326259 7.54735894037272 32.2769606753258 365
10 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 22.505168658293 2.75837385541257 19.2499913086473 25.7603460079387 365
10 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 22.505168658293 7.68300903993901 17.0724931805982 27.9378441359878 365
10 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 22.505168658293 7.68300903993901 16.1133307390231 28.8970065775629 365
10 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 22.505168658293 4.34000238069621 18.4220399036296 26.5882974129564 365
10 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 22.505168658293 4.34000238069621 17.7011457950696 27.3091915215164 365
10 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 22.505168658293 6.13167173864517 17.6518641669161 27.3584731496699 365
10 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 22.505168658293 6.13167173864517 16.7949921883175 28.2153451282686 365
10 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 22.505168658293 5.1197215257398 18.0703970278084 26.9399402887776 365
10 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 22.505168658293 5.1197215257398 17.2874188428629 27.7229184737231 365
11 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -6.57661052708794 23.7386409256674 -16.1260090199353 2.97278796575942 365
11 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -6.57661052708794 36.9917220769481 -18.4972722983638 5.34405124418793 365
11 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -6.57661052708794 36.9917220769481 -20.601916887696 7.44869583352014 365
11 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -6.57661052708794 29.4349229181101 -17.2101914987186 4.05697044454273 365
11 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -6.57661052708794 29.4349229181101 -19.0875963850056 5.93437533082976 365
11 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -6.57661052708794 31.1837381804189 -17.5215201244938 4.3682990703179 365
11 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -6.57661052708794 31.1837381804189 -19.4538914312962 6.30067037712035 365
11 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -6.57661052708794 37.4506255376308 -18.5709857009786 5.41776464680272 365
11 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -6.57661052708794 37.4506255376308 -20.6886447115696 7.53542365739368 365
11 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -3.8177056031149 14.5070392860033 -11.2828374858999 3.64742627967013 365
11 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -3.8177056031149 27.6824462358652 -14.129881768753 6.49447056252323 365
11 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -3.8177056031149 27.6824462358652 -15.9505412411615 8.3151300349317 365
11 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -3.8177056031149 19.4150413639893 -12.4537974218624 4.81838621563263 365
11 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -3.8177056031149 19.4150413639893 -13.9785369260987 6.34312571986888 365
11 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -3.8177056031149 23.2794256332019 -13.2742882278983 5.63887702166856 365
11 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -3.8177056031149 23.2794256332019 -14.9438889461052 7.30847773987544 365
11 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -3.8177056031149 20.6804647180247 -12.7307944956992 5.0953832894694 365
11 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -3.8177056031149 20.6804647180247 -14.3044390359055 6.66902782967573 365
29 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 6.61831015313386 45.0042066177806 -6.53014247370456 19.7667627799723 365
29 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 6.61831015313386 84.4371273563174 -11.3917355902006 24.6283558964683 365
29 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 6.61831015313386 84.4371273563174 -14.5714873568911 27.8081076631588 365
29 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 6.61831015313386 61.2717332915369 -8.72355545415107 21.9601757604188 365
29 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 6.61831015313386 61.2717332915369 -11.4322284339045 24.6688487401722 365
29 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 6.61831015313386 67.8367412419173 -9.52455353367549 22.7611738399432 365
29 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 6.61831015313386 67.8367412419173 -12.3746462019061 25.6112665081739 365
29 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 6.61831015313386 70.997202261596 -9.89631454355279 23.1329348498205 365
29 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 6.61831015313386 70.997202261596 -12.8120432320796 26.0486635383473 365
29 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 8.40762008490758 46.6166541786584 -4.97430643506162 21.7895466048768 365
29 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 8.40762008490758 105.754964381802 -11.7481071596417 28.5633473294569 365
29 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 8.40762008490758 105.754964381802 -15.3066883108588 32.121928480674 365
29 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 8.40762008490758 69.0219716837327 -7.8756554438727 24.6908956136879 365
29 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 8.40762008490758 69.0219716837327 -10.750538432402 27.5657786022172 365
29 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 8.40762008490758 73.6955460785056 -8.41790830290673 25.2331484727219 365
29 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 8.40762008490758 73.6955460785056 -11.3885283878921 28.2037685577072 365
29 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 8.40762008490758 65.1585812348848 -7.4133788288356 24.2286189986508 365
29 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 8.40762008490758 65.1585812348848 -10.2066448740039 27.021885043819 365
8 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" -14.6414306420297 48.7797586543965 -28.3303105872357 -0.95255069682373 365
8 10 80 0.6 1 0.001 0.2 "ind" "md" "z" -14.6414306420297 79.9762436360914 -32.1692783867428 2.88641710268344 365
8 10 80 0.6 1 0.001 0.2 "ind" "md" "t" -14.6414306420297 79.9762436360914 -35.2638960033117 5.9810347192523 365
8 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" -14.6414306420297 61.9802256592165 -30.0717412211208 0.788879937061358 365
8 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" -14.6414306420297 61.9802256592165 -32.7960295446308 3.51316826057142 365
8 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" -14.6414306420297 68.2218938004415 -30.8300561458878 1.54719486182837 365
8 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" -14.6414306420297 68.2218938004415 -33.6882282615935 4.40536697753413 365
8 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" -14.6414306420297 66.3743792462714 -30.6093498747815 1.32648859072215 365
8 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" -14.6414306420297 66.3743792462714 -33.4285553401261 4.14569405606671 365
8 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" -13.4558339491142 43.9443672353383 -26.4485425634106 -0.463125334817835 365
8 10 80 0.6 1 0.001 0.2 "exc" "md" "z" -13.4558339491142 75.6036054910902 -30.497786219615 3.58611832138656 365
8 10 80 0.6 1 0.001 0.2 "exc" "md" "t" -13.4558339491142 75.6036054910902 -33.506616880694 6.59494898246557 365
8 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" -13.4558339491142 56.9523933527368 -28.2470568128437 1.33538891461519 365
8 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" -13.4558339491142 56.9523933527368 -30.8585114256041 3.9468435273756 365
8 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" -13.4558339491142 61.850711511703 -28.8700144755918 1.95834657736329 365
8 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" -13.4558339491142 61.850711511703 -31.5914549682842 4.67978707005572 365
8 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" -13.4558339491142 58.205537950635 -28.4088997609708 1.49723186274231 365
8 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" -13.4558339491142 58.205537950635 -31.048928448865 4.13726055063655 365
22 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 10.4365092806017 77.2297017931649 -6.7877387196139 27.6607572808172 365
22 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 10.4365092806017 150.429499577891 -13.6023910279834 34.4754095891867 365
22 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 10.4365092806017 150.429499577891 -17.8465632424715 38.7195818036749 365
22 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 10.4365092806017 106.089263077936 -9.7510496464127 30.624068207616 365
22 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 10.4365092806017 106.089263077936 -13.3152508193664 34.1882693805697 365
22 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 10.4365092806017 119.58330161047 -10.9965103101902 31.8695288713935 365
22 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 10.4365092806017 119.58330161047 -14.7806029705076 35.6536215317109 365
22 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 10.4365092806017 105.17273871265 -9.66365850039626 30.5366770615996 365
22 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 10.4365092806017 105.17273871265 -13.2124303871117 34.085448948315 365
22 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 8.42520654382825 90.0360328745059 -10.1723662189297 27.0227793065862 365
22 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 8.42520654382825 156.661111430661 -16.1065526341242 32.9569657217807 365
22 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 8.42520654382825 156.661111430661 -20.4377412217485 37.288154309405 365
22 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 8.42520654382825 117.891589548323 -12.8556695320305 29.706082619687 365
22 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 8.42520654382825 117.891589548323 -16.6129005942546 33.4633136819111 365
22 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 8.42520654382825 134.383612052314 -14.295469323652 31.1458824113084 365
22 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 8.42520654382825 134.383612052314 -18.3069032899849 35.1573163776414 365
22 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 8.42520654382825 122.580007202808 -13.2747024400817 30.1251155277382 365
22 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 8.42520654382825 122.580007202808 -17.1059155814557 33.9563286691122 365
27 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 23.1872200850799 57.3381008497029 8.34599529495761 38.0284448752022 365
27 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 23.1872200850799 106.505904496945 2.96005898210269 43.4143811880571 365
27 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 23.1872200850799 106.505904496945 -0.611134126950311 46.9855742971101 365
27 10 80 0.6 1 0.001 0.2 "ind" "kc" "z" 23.1872200850799 77.4938575977742 5.93354039584887 40.4408997743109 365
27 10 80 0.6 1 0.001 0.2 "ind" "kc" "t" 23.1872200850799 77.4938575977742 2.88732833977737 43.4871118303824 365
27 10 80 0.6 1 0.001 0.2 "ind" "fg" "z" 23.1872200850799 89.528107012028 4.64217933609793 41.7322608340619 365
27 10 80 0.6 1 0.001 0.2 "ind" "fg" "t" 23.1872200850799 89.528107012028 1.36797187847682 45.006468291683 365
27 10 80 0.6 1 0.001 0.2 "ind" "mbn" "z" 23.1872200850799 81.0432636291725 5.54283401114342 40.8316061590164 365
27 10 80 0.6 1 0.001 0.2 "ind" "mbn" "t" 23.1872200850799 81.0432636291725 2.42764104659842 43.9467991235614 365
27 10 80 0.6 1 0.001 0.2 "exc" "standard" "z" 22.2949278348788 57.1507338113831 7.47797165255578 37.1118840172018 365
27 10 80 0.6 1 0.001 0.2 "exc" "md" "z" 22.2949278348788 112.827594299272 1.47612485923587 43.1137308105217 365
27 10 80 0.6 1 0.001 0.2 "exc" "md" "t" 22.2949278348788 112.827594299272 -2.19952519105244 46.78938086081 365
27 10 80 0.6 1 0.001 0.2 "exc" "kc" "z" 22.2949278348788 79.37949080915 4.83259565526951 39.757260014488 365
27 10 80 0.6 1 0.001 0.2 "exc" "kc" "t" 22.2949278348788 79.37949080915 1.74954509615589 42.8403105736017 365
27 10 80 0.6 1 0.001 0.2 "exc" "fg" "z" 22.2949278348788 93.7370457793092 3.31896932589336 41.2708863438642 365
27 10 80 0.6 1 0.001 0.2 "exc" "fg" "t" 22.2949278348788 93.7370457793092 -0.0313185330879975 44.6211742028455 365
27 10 80 0.6 1 0.001 0.2 "exc" "mbn" "z" 22.2949278348788 78.2215485935191 4.9604287705006 39.629426899257 365
27 10 80 0.6 1 0.001 0.2 "exc" "mbn" "t" 22.2949278348788 78.2215485935191 1.89994770286915 42.6899079668884 365
17 10 80 0.6 1 0.001 0.2 "ind" "standard" "z" 3.84902955093944 90.9978080257532 -14.8476100483137 22.5456691501926 365
17 10 80 0.6 1 0.001 0.2 "ind" "md" "z" 3.84902955093944 160.653155838348 -20.9933230463402 28.6913821482191 365
17 10 80 0.6 1 0.001 0.2 "ind" "md" "t" 3.84902955093944 160.653155838348 -25.3793482505896 33.0774073524685 365
